100
(45,9,30.411785336356736)
(45,10,32.34288439311666)
(45,11,25.90748174597491)
(45,12,36.632487268410955)
(45,13,28.667482688576435)
(45,14,25.38894965642247)
(45,15,33.09684456429354)
(45,16,32.85195588123501)
(45,17,41.57090484468971)
(45,18,22.061798743468366)
(45,19,15.729126919331886)
(45,20,4.667409500917646)
(45,21,18.170959288401075)
(45,22,35.71634193276098)
(45,23,14.412328737661069)
(45,24,47.14416123676798)
(45,25,33.19655195837659)
(45,26,34.72572882096031)
(45,27,24.449722050718822)
(45,28,22.89701758670151)
(45,29,7.983507843059449)
(45,30,37.938773250166065)
(45,31,30.15934238068168)
(45,32,34.87457129773852)
(45,33,22.828239958008133)
(45,34,40.459272396187835)
(45,35,30.421085376516256)
(45,36,31.03356488815968)
(45,37,26.926031334970514)
(45,38,19.48690273345119)
(45,39,27.954554981475397)
(45,40,42.52026129377512)
(45,41,25.53607965096996)
(45,42,46.04479619543257)
(45,43,24.238264457108453)
(45,44,44.08245092268007)
(46,0,38.315382004488924)
(46,1,30.730082774176104)
(46,2,34.84226817191508)
(46,3,34.21608025862131)
(46,4,25.189402677838515)
(46,5,37.334230873747686)
(46,6,29.442035080452587)
(46,7,27.85101683064601)
(46,8,20.39937629877528)
(46,9,25.430008671184837)
(46,10,34.84791565294966)
(46,11,36.34795374114164)
(46,12,32.401997073135135)
(46,13,43.30795096487252)
(46,14,38.46409840009463)
(46,15,30.258392172596402)
(46,16,44.40423822870626)
(46,17,22.566580602566447)
(46,18,19.45739370172032)
(46,19,33.58905438412613)
(46,20,33.39054952913062)
(46,21,33.27025355993521)
(46,22,34.283545313365444)
(46,23,55.65863420004965)
(46,24,23.304829536873722)
(46,25,32.36861585811434)
(46,26,39.028080717675664)
(46,27,46.7917300971054)
(46,28,43.50901739874817)
(46,29,21.148998698362377)
(46,30,41.96695354534124)
(46,31,30.98020101534985)
(46,32,22.879262240870506)
(46,33,7.759775611265756)
(46,34,30.724161142164007)
(46,35,31.658636305525487)
(46,36,34.333812203068405)
(46,37,25.22089096477288)
(46,38,5.985119772164435)
(46,39,31.099724713622873)
(46,40,43.46157028241148)
(46,41,40.09493933840049)
(46,42,19.976110305351007)
(46,43,27.91931712613738)
(46,44,14.702313463375587)
(46,45,42.700630689443166)
(47,0,36.96837272992055)
(47,1,19.46212904312369)
(47,2,21.31638445977003)
(47,3,24.162551788858114)
(47,4,12.625931552308277)
(47,5,37.99954566415127)
(47,6,22.8154993515898)
(47,7,24.068430211991178)
(47,8,25.293217639394065)
(47,9,38.19368043559338)
(47,10,31.122355620778524)
(47,11,31.148477259146127)
(47,12,39.409855628652565)
(47,13,21.501279442277415)
(47,14,32.09592516913925)
(47,15,24.09070311275299)
(47,16,37.0417688938649)
(47,17,39.36687676535793)
(47,18,34.24843855457019)
(47,19,22.13593001270077)
(47,20,35.949040931502914)
(47,21,23.05492674548813)
(47,22,27.97353444809518)
(47,23,34.77531783220312)
(47,24,35.94559651540447)
(47,25,29.3742186555425)
(47,26,41.17535495612502)
(47,27,32.18294587997317)
(47,28,23.281790245861025)
(47,29,44.52740478681169)
(47,30,28.337755270653307)
(47,31,24.51623071511426)
(47,32,32.430372784033395)
(47,33,39.31150487785)
(47,34,33.65556642417861)
(47,35,41.38403007194076)
(47,36,9.262852093596095)
(47,37,20.99174570772177)
(47,38,29.36791700237211)
(47,39,19.92631581251463)
(47,40,51.679755365454)
(47,41,20.241168830365723)
(47,42,16.50732537415748)
(47,43,28.620777462684682)
(47,44,16.187438932250686)
(47,45,33.56121463597371)
(47,46,23.36676261397428)
(48,0,36.910149528555664)
(48,1,12.727987848257012)
(48,2,23.680767383891084)
(48,3,27.092459795633413)
(48,4,29.89887836753242)
(48,5,33.07301433061421)
(48,6,35.10439174529164)
(48,7,32.3385299735348)
(48,8,30.105649799443476)
(48,9,17.831306646198833)
(48,10,64.63680590927977)
(48,11,21.969841296398336)
(48,12,27.710692104515743)
(48,13,35.765708036664286)
(48,14,16.084144835648992)
(48,15,35.689151360691504)
(48,16,11.910367602471766)
(48,17,23.37662816658371)
(48,18,20.132846089888186)
(48,19,52.03623510187792)
(48,20,24.7616933328835)
(48,21,27.021645711850834)
(48,22,26.991079745128)
(48,23,34.1575852805)
(48,24,30.939243208895398)
(48,25,24.095938042047436)
(48,26,31.36902809727521)
(48,27,34.824096732275905)
(48,28,49.41102342727612)
(48,29,34.47593808047172)
(48,30,24.827013563309812)
(48,31,22.038230379393717)
(48,32,38.52533820530003)
(48,33,38.1945731698117)
(48,34,29.840966637164886)
(48,35,30.586883953168762)
(48,36,7.3977675388041675)
(48,37,54.165339486029694)
(48,38,33.85565370090615)
(48,39,40.296483869211755)
(48,40,28.140858249445564)
(48,41,29.849583829268393)
(48,42,36.84805277963716)
(48,43,22.715386860381194)
(48,44,36.21976688559932)
(48,45,47.91204592072147)
(48,46,10.0377500138124)
(48,47,26.192552424166454)
(49,0,5.519683617086724)
(49,1,14.246319626217637)
(49,2,22.361468737754706)
(49,3,23.985813055224998)
(49,4,32.27475715520138)
(49,5,31.03858543886306)
(49,6,34.419205517183315)
(49,7,33.31223151306372)
(49,8,33.06931264969525)
(49,9,40.409546522625966)
(49,10,27.339380234073072)
(49,11,25.197273226207514)
(49,12,52.83475575224219)
(49,13,28.303578582416623)
(49,14,36.00782844668218)
(49,15,19.65347589501574)
(49,16,38.69468779622638)
(49,17,23.653337194795494)
(49,18,21.94000172345845)
(49,19,21.90004979604673)
(49,20,25.785946734775315)
(49,21,49.652214597115155)
(49,22,17.589161753369268)
(49,23,43.56820091093172)
(49,24,39.53008713323947)
(49,25,39.69911485922144)
(49,26,29.78016502594043)
(49,27,28.5571816587749)
(49,28,28.133446684201118)
(49,29,50.08633542759193)
(49,30,19.763050885195632)
(49,31,37.030073781206994)
(49,32,44.707400133460794)
(49,33,35.12594928909131)
(49,34,28.11344585610334)
(49,35,14.934933493912661)
(49,36,43.93030139525003)
(49,37,21.04361655176271)
(49,38,35.245414628964376)
(49,39,32.17479739488604)
(49,40,30.920047958361344)
(49,41,21.87144946305336)
(49,42,22.060265597334357)
(49,43,30.270896882431288)
(49,44,25.389612813107256)
(49,45,20.339956374974754)
(49,46,27.20715064301158)
(49,47,31.488168944647576)
(49,48,23.878136132303638)
(50,0,28.581849714792263)
(50,1,22.125656811643033)
(50,2,29.957469028950023)
(50,3,18.079080828771417)
(50,4,24.108718072352982)
(50,5,18.014614264143866)
(50,6,20.231527575323852)
(50,7,34.043878607569916)
(50,8,36.65271520828478)
(50,9,27.487747556691488)
(50,10,34.24287642069186)
(50,11,19.40105594859572)
(50,12,25.832429800073974)
(50,13,26.56769162912487)
(50,14,34.612581451459306)
(50,15,20.795286959288074)
(50,16,29.22367814591673)
(50,17,34.52266086153153)
(50,18,24.21349906046336)
(50,19,23.087917877458352)
(50,20,56.02604250877306)
(50,21,30.37398509362364)
(50,22,25.508973692902355)
(50,23,33.47768798978056)
(50,24,26.815518357016177)
(50,25,28.0712640811701)
(50,26,26.465281413390823)
(50,27,33.454225351498515)
(50,28,36.790599147039906)
(50,29,36.40449000055519)
(50,30,43.15142071818529)
(50,31,27.34299832266327)
(50,32,28.794091066366725)
(50,33,42.635105268575835)
(50,34,31.479866835301692)
(50,35,29.475401387740437)
(50,36,29.595997484217563)
(50,37,37.70825688151946)
(50,38,28.779458681373935)
(50,39,16.272143083104503)
(50,40,31.76658212213698)
(50,41,31.84099903176234)
(50,42,22.285951998073998)
(50,43,16.172681287433814)
(50,44,28.32362197202621)
(50,45,32.534187343946414)
(50,46,29.65945590382677)
(50,47,22.0752967876862)
(50,48,16.46607857560267)
(50,49,28.794411363690212)
(51,0,32.475599655758316)
(51,1,38.26904976395402)
(51,2,22.356907195360797)
(51,3,27.13279849520217)
(51,4,22.519731873484538)
(51,5,27.57542866492221)
(51,6,33.244336965442756)
(51,7,16.499522485318984)
(51,8,16.921701761790928)
(51,9,35.499973635272724)
(51,10,22.58455900649433)
(51,11,44.40730415756252)
(51,12,4.37551111535981)
(51,13,10.06432673805994)
(51,14,18.378055376378718)
(51,15,25.30161896271944)
(51,16,63.266760938576155)
(51,17,30.357147553717024)
(51,18,25.40116766167291)
(51,19,8.526423585637673)
(51,20,26.275496346034537)
(51,21,16.90445281836086)
(51,22,45.386824002222454)
(51,23,26.493745662553515)
(51,24,17.97166435425224)
(51,25,19.361009333292348)
(51,26,27.165977290145747)
(51,27,22.787498427012082)
(51,28,16.22301661900255)
(51,29,35.19666221003345)
(51,30,29.657496422614443)
(51,31,42.51299480084256)
(51,32,17.997872772590604)
(51,33,37.36095023457156)
(51,34,23.22324372730016)
(51,35,32.921039508431335)
(51,36,36.47489753715129)
(51,37,27.568308995188584)
(51,38,32.33243059464109)
(51,39,12.248254589087328)
(51,40,17.289771808786796)
(51,41,34.20415847649239)
(51,42,11.020223849428625)
(51,43,25.006789819124297)
(51,44,33.693170609817486)
(51,45,20.49728378851478)
(51,46,35.36343830130317)
(51,47,39.554185900311815)
(51,48,19.41664835891459)
(51,49,26.211073661292414)
(51,50,16.049618769219187)
(52,0,24.645941482302504)
(52,1,15.99706508362851)
(52,2,16.300839527888375)
(52,3,19.1570956618043)
(52,4,10.87541388224217)
(52,5,34.612727428447975)
(52,6,19.410825231358317)
(52,7,26.714215828008566)
(52,8,47.21585218214572)
(52,9,16.393267980921813)
(52,10,26.01113400209467)
(52,11,52.89746943617213)
(52,12,46.35893665728466)
(52,13,40.279309543083286)
(52,14,17.891718107400926)
(52,15,33.13936839589599)
(52,16,29.827001490819388)
(52,17,24.518715204637786)
(52,18,20.287749395270126)
(52,19,30.169250697092405)
(52,20,17.812557832554788)
(52,21,33.84858264864478)
(52,22,37.50376155219227)
(52,23,22.964477094119765)
(52,24,34.493236841306434)
(52,25,41.81550866087413)
(52,26,34.99916585615797)
(52,27,38.285721722459215)
(52,28,36.542984071954116)
(52,29,24.311333727528513)
(52,30,37.571906833878955)
(52,31,13.572579740539194)
(52,32,26.217234422451657)
(52,33,30.63360441836444)
(52,34,29.639354699241572)
(52,35,12.55356930649102)
(52,36,34.71287466996299)
(52,37,23.07272876794506)
(52,38,41.81754900509901)
(52,39,39.118776392955326)
(52,40,28.266565377240635)
(52,41,37.79125758370007)
(52,42,53.09508203637374)
(52,43,30.62248267776306)
(52,44,40.97652187294994)
(52,45,33.81238494210153)
(52,46,29.965080452882965)
(52,47,37.92412651050125)
(52,48,12.223792569923283)
(52,49,41.42170551906065)
(52,50,35.29753373080074)
(52,51,8.891444807337727)
(53,0,34.83929331603117)
(53,1,16.75748501368382)
(53,2,33.81404587870045)
(53,3,29.87815411486887)
(53,4,29.450716651787985)
(53,5,29.178862886140827)
(53,6,20.95355899325201)
(53,7,36.692214280192694)
(53,8,34.28980869085028)
(53,9,56.3388020019703)
(53,10,30.322991493973316)
(53,11,21.53933104954541)
(53,12,60.23286794261826)
(53,13,33.21579322483353)
(53,14,17.589412652810864)
(53,15,43.58303952360117)
(53,16,28.491914622631448)
(53,17,29.284820473556636)
(53,18,36.92256094465159)
(53,19,34.27041278878337)
(53,20,23.39913185966748)
(53,21,37.05928689760259)
(53,22,31.66962019064656)
(53,23,21.06163205147236)
(53,24,42.62046846749235)
(53,25,28.228067314743992)
(53,26,26.05084452585298)
(53,27,34.70170020514255)
(53,28,13.984536207198715)
(53,29,35.33987459291563)
(53,30,26.83710094577829)
(53,31,6.995183336821906)
(53,32,37.174360174912344)
(53,33,42.298316394893476)
(53,34,23.240991523220217)
(53,35,42.93931544848992)
(53,36,28.730385106596422)
(53,37,39.931960500399306)
(53,38,33.99305122872092)
(53,39,20.438631537182776)
(53,40,30.705990552129503)
(53,41,30.087223906792314)
(53,42,28.872957796039188)
(53,43,26.183084305063147)
(53,44,28.820292228345636)
(53,45,28.96821425998311)
(53,46,20.267093447192067)
(53,47,39.79534000925055)
(53,48,25.961160089359655)
(53,49,47.63367854712999)
(53,50,48.72106357774681)
(53,51,25.29232946521011)
(53,52,26.591142131243487)
(54,0,16.524832530191098)
(54,1,25.490558975961957)
(54,2,9.253031011713535)
(54,3,36.026616370755974)
(54,4,48.316779875381656)
(54,5,36.691337156881374)
(54,6,30.95025528953304)
(54,7,36.7479851632525)
(54,8,38.0959141172988)
(54,9,36.74468278129516)
(54,10,34.276436319913685)
(54,11,42.79084829553224)
(54,12,27.131823770564786)
(54,13,40.27765588924066)
(54,14,31.248589573863967)
(54,15,32.15810098599038)
(54,16,18.982843334180608)
(54,17,29.38459969986476)
(54,18,33.32105500480428)
(54,19,36.43983696555621)
(54,20,23.766148815764392)
(54,21,11.16334346356319)
(54,22,17.993239748889444)
(54,23,29.714423929845534)
(54,24,25.232864870736567)
(54,25,36.78198586350548)
(54,26,11.515596611471931)
(54,27,24.682227657616167)
(54,28,24.61256248641607)
(54,29,41.51150851371358)
(54,30,21.85217725004165)
(54,31,39.678812922432215)
(54,32,17.856647749373337)
(54,33,23.053771962268307)
(54,34,43.09192613669228)
(54,35,24.42854466367624)
(54,36,29.02291840934099)
(54,37,41.33924110605324)
(54,38,29.634775085788956)
(54,39,16.07563326766717)
(54,40,35.18592526929925)
(54,41,29.895159130700307)
(54,42,24.115275447538785)
(54,43,12.473058787693187)
(54,44,26.544636181652056)
(54,45,39.29997743284391)
(54,46,11.350065716770978)
(54,47,42.17874388017077)
(54,48,29.96066427531833)
(54,49,30.024257886735636)
(54,50,25.67707573312613)
(54,51,22.30889992447443)
(54,52,21.844701069533272)
(54,53,16.070742165207307)
(55,0,30.166967740384226)
(55,1,22.550529984981754)
(55,2,21.447403932039233)
(55,3,32.2159928239142)
(55,4,52.806114461202945)
(55,5,27.789935255680053)
(55,6,34.31996489344015)
(55,7,36.45704260107897)
(55,8,30.182281243759206)
(55,9,15.39997211608998)
(55,10,43.1025948744188)
(55,11,30.65765276705711)
(55,12,11.73515062985484)
(55,13,35.9284282201498)
(55,14,41.85910792488092)
(55,15,20.36509893227009)
(55,16,36.34828144206298)
(55,17,33.86116000866699)
(55,18,33.16612669656969)
(55,19,21.845885588695833)
(55,20,34.791439655132976)
(55,21,34.42481061490053)
(55,22,29.931688736140266)
(55,23,31.794517690295443)
(55,24,35.21695468110156)
(55,25,25.086657422444432)
(55,26,17.377172630610133)
(55,27,24.082146776908083)
(55,28,35.86265358002174)
(55,29,36.24778251463711)
(55,30,28.007924958975313)
(55,31,11.920257486801194)
(55,32,29.861106764966916)
(55,33,27.055380234240776)
(55,34,10.671956545805216)
(55,35,12.964048621200376)
(55,36,37.39731881832965)
(55,37,34.68841123591746)
(55,38,32.297196867005376)
(55,39,6.249266787378684)
(55,40,36.54723796022553)
(55,41,19.448948957233398)
(55,42,21.671435938760517)
(55,43,13.627686595514689)
(55,44,45.51081705564701)
(55,45,23.607708545674058)
(55,46,26.80016879149135)
(55,47,30.289281139600504)
(55,48,36.88192628071267)
(55,49,45.68702174960093)
(55,50,25.917544111836747)
(55,51,33.58139954095578)
(55,52,31.450610565621336)
(55,53,33.754179714616825)
(55,54,41.842981286445024)
(56,0,37.13237365483616)
(56,1,28.05160647802267)
(56,2,16.7220078992274)
(56,3,26.800989257567203)
(56,4,27.264976596163155)
(56,5,21.08790943347937)
(56,6,30.401164772056603)
(56,7,20.47866301194694)
(56,8,22.206353381280266)
(56,9,24.819305766537802)
(56,10,24.373825567841724)
(56,11,22.662686433528204)
(56,12,13.812991178370389)
(56,13,25.661017877532615)
(56,14,16.410844385502333)
(56,15,34.406849538622836)
(56,16,26.51304615675833)
(56,17,58.099888677528654)
(56,18,39.94561995425781)
(56,19,34.460940594919585)
(56,20,32.30283601682501)
(56,21,38.26811439508032)
(56,22,30.988538949366834)
(56,23,22.25819161844786)
(56,24,36.384931842991776)
(56,25,41.966921650650576)
(56,26,40.128891474019284)
(56,27,15.478384975867609)
(56,28,37.85869957360509)
(56,29,24.363603565663475)
(56,30,34.44396141077717)
(56,31,25.46969400789073)
(56,32,38.055418257156774)
(56,33,34.018754462868465)
(56,34,56.86377279240294)
(56,35,29.643672450093213)
(56,36,41.175072825058706)
(56,37,39.279467580920794)
(56,38,30.74659542755778)
(56,39,15.480597884540536)
(56,40,44.194818540677694)
(56,41,26.243059540084108)
(56,42,25.851354944600367)
(56,43,10.738597467161888)
(56,44,39.84443574014171)
(56,45,12.36803572142631)
(56,46,29.90247609633242)
(56,47,34.81132487732528)
(56,48,22.08646070008566)
(56,49,27.768715101370823)
(56,50,25.884033220805925)
(56,51,45.3245534277838)
(56,52,27.837830618080382)
(56,53,24.68101841188672)
(56,54,18.347017369966675)
(56,55,28.299403501927955)
(57,0,26.35326366193641)
(57,1,36.86007234034261)
(57,2,46.08282809621241)
(57,3,33.02911415316911)
(57,4,29.766172674649965)
(57,5,23.973562789379923)
(57,6,31.447306985926737)
(57,7,24.797378021187864)
(57,8,33.97465974531897)
(57,9,27.414298575410655)
(57,10,23.14559332819644)
(57,11,40.27690411860296)
(57,12,21.19008612841703)
(57,13,42.78418217712086)
(57,14,17.845761862808754)
(57,15,29.67164588955487)
(57,16,34.111357358673125)
(57,17,22.785600226946762)
(57,18,19.52251318314979)
(57,19,45.60090821127693)
(57,20,12.488644834296249)
(57,21,21.547675697102886)
(57,22,19.863675893065555)
(57,23,34.910487910183235)
(57,24,29.11505418380498)
(57,25,26.747088465739743)
(57,26,18.662105470639837)
(57,27,20.862262204606502)
(57,28,30.4557339599567)
(57,29,42.32398619253429)
(57,30,18.780867567128787)
(57,31,22.63822001711437)
(57,32,12.035908243162709)
(57,33,38.3123396083855)
(57,34,24.54419601761728)
(57,35,32.09099303668593)
(57,36,25.521629295428326)
(57,37,25.619803317684614)
(57,38,26.83196358286733)
(57,39,32.959165328695136)
(57,40,24.462529658436406)
(57,41,25.409209398588068)
(57,42,18.51638593073666)
(57,43,22.059763131493597)
(57,44,40.86024687362978)
(57,45,13.035300382634738)
(57,46,38.92294249820281)
(57,47,19.75118906251425)
(57,48,35.3650593336608)
(57,49,21.807016496821195)
(57,50,24.379356120541686)
(57,51,32.4104492990737)
(57,52,10.336314636197912)
(57,53,25.18121968704697)
(57,54,53.41462322025734)
(57,55,45.594851715070696)
(57,56,45.58277467361819)
(58,0,33.204226050738555)
(58,1,33.116667511034784)
(58,2,40.92384791046036)
(58,3,27.571585135032386)
(58,4,16.022612484200433)
(58,5,50.04313004574939)
(58,6,31.678476619773544)
(58,7,26.716915839050515)
(58,8,37.54933124267161)
(58,9,13.047385754258197)
(58,10,26.938715417408858)
(58,11,25.36403565112177)
(58,12,39.450719809902864)
(58,13,31.860569214628793)
(58,14,27.420607153724198)
(58,15,22.429002783914775)
(58,16,37.78557145444407)
(58,17,36.19459914443882)
(58,18,16.964450146979715)
(58,19,26.843977587423215)
(58,20,24.445043186017408)
(58,21,31.190007755142027)
(58,22,30.522184933082755)
(58,23,25.03724796915671)
(58,24,7.284008326642422)
(58,25,40.20657817858175)
(58,26,31.897528873723253)
(58,27,46.84880027934345)
(58,28,16.706658830597522)
(58,29,18.009356119764032)
(58,30,37.42313085000146)
(58,31,45.36960125336478)
(58,32,28.09808977847651)
(58,33,29.94821464964048)
(58,34,24.880366537713005)
(58,35,29.269892045927612)
(58,36,27.320372467661098)
(58,37,19.860085886581594)
(58,38,28.306339872438755)
(58,39,11.403654159464548)
(58,40,26.87059691712364)
(58,41,29.421616828660166)
(58,42,39.05850804236091)
(58,43,36.607179789230706)
(58,44,21.50427456685057)
(58,45,16.86488923009442)
(58,46,26.117012052917417)
(58,47,52.36226123417878)
(58,48,27.38536656713866)
(58,49,26.690937790933134)
(58,50,25.3574555467057)
(58,51,43.98463019981628)
(58,52,6.58227203164358)
(58,53,44.691153602207585)
(58,54,37.63188027126931)
(58,55,20.922669016132232)
(58,56,32.45299385977864)
(58,57,26.880680203368463)
(59,0,40.122786620809315)
(59,1,46.59826148721025)
(59,2,26.641860180621535)
(59,3,27.56827869291331)
(59,4,20.477931695808422)
(59,5,42.17546243523702)
(59,6,40.52610233796251)
(59,7,38.42270498316519)
(59,8,51.134368517759015)
(59,9,27.163907457914735)
(59,10,37.8230057917619)
(59,11,37.14158755085914)
(59,12,43.682077383761424)
(59,13,35.38820645579525)
(59,14,13.850945492593915)
(59,15,41.072982600348865)
(59,16,33.603192795423524)
(59,17,22.184077109760715)
(59,18,36.668653907724675)
(59,19,14.047622186694564)
(59,20,57.992564477318865)
(59,21,24.11268649125661)
(59,22,42.7658276518885)
(59,23,28.57889573719249)
(59,24,36.551044716769916)
(59,25,31.651564749219457)
(59,26,43.635879734853894)
(59,27,25.366542894423898)
(59,28,30.060372834930618)
(59,29,31.56490811851742)
(59,30,12.840074740013911)
(59,31,24.66195442311353)
(59,32,35.34954399687636)
(59,33,16.979960767625755)
(59,34,29.647402150513013)
(59,35,45.1779023627698)
(59,36,27.16289780828116)
(59,37,41.805261618936015)
(59,38,21.63124479606911)
(59,39,24.225187637260557)
(59,40,19.99362180016005)
(59,41,50.5496108609992)
(59,42,23.8173033155814)
(59,43,23.09713160212941)
(59,44,46.30286835283596)
(59,45,29.82178225002181)
(59,46,42.283576467783675)
(59,47,20.211854668835016)
(59,48,26.213615974521165)
(59,49,12.092624896763226)
(59,50,34.33016567300892)
(59,51,35.963546863489874)
(59,52,31.75549272694667)
(59,53,33.14199890511674)
(59,54,21.80928479117921)
(59,55,44.84123515127535)
(59,56,13.14948353447777)
(59,57,35.957430434309785)
(59,58,17.88623516993969)
(60,0,13.354696761747583)
(60,1,31.850183011838766)
(60,2,42.76227170745983)
(60,3,23.995827067921642)
(60,4,34.9980001930689)
(60,5,16.430712143442097)
(60,6,34.3086798854819)
(60,7,43.90722904839009)
(60,8,30.47285939733904)
(60,9,18.70865984920743)
(60,10,25.87199568058606)
(60,11,39.11275249941502)
(60,12,45.708367996023505)
(60,13,22.744127745944716)
(60,14,18.476732259698288)
(60,15,35.95083644281057)
(60,16,31.318072013544455)
(60,17,32.26572264463111)
(60,18,42.733338212444)
(60,19,15.049841877153899)
(60,20,35.77173672956206)
(60,21,37.69901461975218)
(60,22,33.18659456469538)
(60,23,54.29583793772111)
(60,24,25.76945162382452)
(60,25,35.379588509477664)
(60,26,10.137606783753963)
(60,27,17.365665161199807)
(60,28,39.69859013320232)
(60,29,36.23908729696841)
(60,30,34.20216889013471)
(60,31,16.61359620972044)
(60,32,33.71132330195532)
(60,33,31.537853439126078)
(60,34,4.805726078693656)
(60,35,59.61895664185251)
(60,36,19.36400879298867)
(60,37,40.95022277125395)
(60,38,22.608537496986504)
(60,39,42.443026417287925)
(60,40,17.385663288339828)
(60,41,45.85988658808805)
(60,42,24.03183578449573)
(60,43,34.68012483992025)
(60,44,33.76489034751231)
(60,45,22.415509908213735)
(60,46,33.60806844432295)
(60,47,26.131594862633033)
(60,48,14.783347973096364)
(60,49,46.13892402054344)
(60,50,27.229371720893155)
(60,51,18.669367158931752)
(60,52,27.147025795748768)
(60,53,28.757106396995148)
(60,54,25.861390746766684)
(60,55,25.685038463005103)
(60,56,16.54885796537266)
(60,57,28.50230935065707)
(60,58,51.10181419522182)
(60,59,7.091744622871239)
(61,0,27.61236104806774)
(61,1,36.42973307587036)
(61,2,27.887799332044175)
(61,3,30.872773797498205)
(61,4,37.22226562965107)
(61,5,23.38301204911313)
(61,6,33.06508791519858)
(61,7,45.50512752113944)
(61,8,19.935825638565024)
(61,9,36.00535212655452)
(61,10,34.829320998429615)
(61,11,20.692278521851552)
(61,12,22.87952044615453)
(61,13,30.86642952043777)
(61,14,20.49568586977174)
(61,15,32.81289862981592)
(61,16,16.550211294854)
(61,17,21.87171234777244)
(61,18,28.28478225809063)
(61,19,41.592802713013384)
(61,20,22.549920490785745)
(61,21,20.002142632500217)
(61,22,23.62450615914904)
(61,23,25.831160166776993)
(61,24,33.07478203730302)
(61,25,33.561209095953885)
(61,26,13.720153821212616)
(61,27,37.15839393604875)
(61,28,27.034711510760886)
(61,29,30.5529670106476)
(61,30,26.434227509940225)
(61,31,11.35463131106765)
(61,32,31.150059021359326)
(61,33,15.153836005389515)
(61,34,31.7130747735687)
(61,35,41.98879652004074)
(61,36,49.270849361908525)
(61,37,33.61864751101831)
(61,38,32.71417091395127)
(61,39,35.6448700093489)
(61,40,45.99104340718786)
(61,41,43.326676932733136)
(61,42,40.45764824714057)
(61,43,27.668181268007867)
(61,44,46.2337358069484)
(61,45,34.17865877772832)
(61,46,21.868168839620353)
(61,47,4.905317820086495)
(61,48,38.87923721219467)
(61,49,20.41019246390515)
(61,50,35.66013365421401)
(61,51,28.42492397197681)
(61,52,9.098293891520175)
(61,53,30.003377171061594)
(61,54,31.902200401965516)
(61,55,40.36948503028542)
(61,56,15.692725714363638)
(61,57,21.544795749215787)
(61,58,26.93676626557249)
(61,59,18.005012404286767)
(61,60,30.57092858443694)
(62,0,27.968844986349595)
(62,1,49.6110792150741)
(62,2,29.42746883416784)
(62,3,44.31242566581345)
(62,4,26.072819583793578)
(62,5,29.9760004598559)
(62,6,23.816218607264634)
(62,7,20.83884072124901)
(62,8,28.72003149397254)
(62,9,25.539938151247686)
(62,10,6.669340970474117)
(62,11,18.806870371423194)
(62,12,41.24250474849398)
(62,13,37.334884264861735)
(62,14,38.35467399540864)
(62,15,38.67031627185774)
(62,16,39.56806550267835)
(62,17,24.705388409861087)
(62,18,33.24469717618877)
(62,19,31.441760549084613)
(62,20,23.825913651301114)
(62,21,46.93261296681143)
(62,22,38.866562519197856)
(62,23,35.068212191013465)
(62,24,47.1462069597974)
(62,25,41.60441614761928)
(62,26,24.596763585681686)
(62,27,36.19091283270112)
(62,28,41.89375779039952)
(62,29,33.63373113563185)
(62,30,27.75586723405271)
(62,31,34.84518931137675)
(62,32,27.603955565238223)
(62,33,27.496874254738287)
(62,34,22.07760299244744)
(62,35,27.838772429409456)
(62,36,30.9521653451908)
(62,37,20.555083142325664)
(62,38,33.75911404826536)
(62,39,41.51476629662065)
(62,40,16.524356978094488)
(62,41,26.976808444943032)
(62,42,32.99210586604583)
(62,43,39.41121766536003)
(62,44,35.355839750422945)
(62,45,29.592995619709388)
(62,46,39.71983986518741)
(62,47,48.47405851210519)
(62,48,38.32169387041576)
(62,49,21.77597430604225)
(62,50,33.5883942481844)
(62,51,32.91876505164342)
(62,52,33.89524103797553)
(62,53,45.160957398548135)
(62,54,29.383884608395547)
(62,55,24.579573685376822)
(62,56,36.50897048019692)
(62,57,19.23895087466298)
(62,58,27.32224387594774)
(62,59,38.85649695528437)
(62,60,31.87245775750864)
(62,61,26.483407904873282)
(63,0,16.862284810207292)
(63,1,27.776235077524987)
(63,2,44.271556436510764)
(63,3,42.63935163470393)
(63,4,40.39164919046239)
(63,5,31.108684791211324)
(63,6,38.844030401423765)
(63,7,32.905809331295764)
(63,8,29.47086923722145)
(63,9,17.83653959913584)
(63,10,21.635781528587117)
(63,11,36.3968225772566)
(63,12,29.336975436819586)
(63,13,38.881937896875755)
(63,14,24.723374549111874)
(63,15,47.238081647949784)
(63,16,37.627853793214925)
(63,17,16.63377574134502)
(63,18,20.013090059416143)
(63,19,15.288249036795884)
(63,20,23.43580678391704)
(63,21,41.16826738862899)
(63,22,26.8977289255271)
(63,23,22.802060674101305)
(63,24,47.24271960060722)
(63,25,31.320344296772614)
(63,26,24.893932309495774)
(63,27,18.706696047990214)
(63,28,38.042429209677955)
(63,29,23.0437828021887)
(63,30,41.18100131002902)
(63,31,34.159474982909)
(63,32,27.737405918310873)
(63,33,48.71371372861296)
(63,34,25.92405857112341)
(63,35,17.165021457588594)
(63,36,16.889278071552855)
(63,37,30.687742584843736)
(63,38,36.0204234116858)
(63,39,30.26282750206797)
(63,40,17.70058483378956)
(63,41,38.990279756341025)
(63,42,40.357082928748866)
(63,43,30.301342128726724)
(63,44,48.83617190776829)
(63,45,34.535818160496866)
